facilityName;streetAdress;city;state;zipCode;publicPhone
LOS OLIVOS POST OFFICE;2880 GRAND AVE;LOS OLIVOS;CA;93441;8056880849
LUCERNE VALLEY POST OFFICE;10418 HIGHLAND AVE;LUCERNE VALLEY;CA;92356;7602482882
LYNWOOD PUBLIC LIBRARY;11320 BULLIS ROAD;LYNWOOD;CA;90262;3106357121
MALIBU CITY HALL;23825 STUART RANCH ROAD;MALIBU;CA;90265;3104562489
POINT DUME STATION;29160 HEATHERCLIFF RD;MALIBU;CA;90265;3104578617
MARINA POST OFFICE;3100 DEFOREST ROAD;MARINA;CA;93933;8313848472
MARIPOSA COUNTY CLERK;4982 10TH STREET;MARIPOSA;CA;95338;2099662007
ALPINE COUNTY CLERK;99 WATER STREET;MARKLEEVILLE;CA;96120;5306942281
MARTINEZ POST OFFICE;4100 ALHAMBRA AVENUE;MARTINEZ;CA;94553;9252282722
MCARTHUR POST OFFICE;44160 STATE HIGHWAY  299 E.;MCARTHUR;CA;96056;5303365441
MCFARLAND POST OFFICE;633 2ND STREET;MCFARLAND;CA;93250;6617922335
MECCA POST OFFICE;91307 2ND ST;MECCA;CA;92254;7603963214
MENDOCINO MPO;10500 FORD STREET;MENDOCINO;CA;95460;7079375282
MENTONE POST OFFICE;1842 MENTONE BLVD;MENTONE;CA;92359;9097940625
MERCED COUNTY REGISTRAR OF VOTERS;2222 M STREET;MERCED;CA;95340;2093857541
MILL VALLEY MPO;751 E. BLITHEDALE AVENUE;MILL VALLEY;CA;94941;4153888928
MILLBRAE POST OFFICE;501 BROADWAY;MILLBRAE;CA;94030;6506973214
MILPITAS CITY CLERK;455 E. CALAVERAS BLVD.;MILPITAS;CA;95035;4085863005
MILPITAS LIBRARY;160 NORTH MAIN STREET;MILPITAS;CA;95035;4082621171
MILPITAS MAIN POST OFFICE;450 SOUTH ABEL ST.;MILPITAS;CA;95035;4082620860
MISSION VIEJO LIBRARY;100 CIVIC CENTER;MISSION VIEJO;CA;92691;9498307100
SAN JUAN CAPISTRANO POST OFFICE;28081 MARGUERITE PARKWAY;MISSION VIEJO;CA;92690;9493649606
MODESTO LIBRARY;1500 I ST.;MODESTO;CA;95354;2095587861
MODESTO PARADISE STATION;1717 PARADISE RD.;MODESTO;CA;95358;2095740160
STANISLAUS COUNTY CLERK;1021 I STREET;MODESTO;CA;95354;2095255269
MONROVIA COMMUNITY CENTER;119 W. PALM AVE;MONROVIA;CA;91016;6269325598
MONTCLAIR POST OFFICE;5186 BENITO STREET;MONTCLAIR;CA;91763;9096245438
MONTEBELLO MAIN POST OFFICE;145 N. 5TH STREET;MONTEBELLO;CA;90640;3237282249
MONTEREY POST OFFICE;565 HARTNELL STREET;MONTEREY;CA;93940;8313723021
MONTEREY PARK BRUGGEMEYER LIBRARY;318 S. RAMONA AVE;MONTEREY PARK;CA;91754;6263071357
